beneficiary_id,partner_id,gender,age,category,education_level,family_size,dependents_count,marital_status,rural_urban,state,district,annual_family_income,income_source,bpl_status,land_owned_acres,bank_account_status,bank_name,account_type,loan_id,loan_scheme,loan_amount,subsidy_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,collateral_required,guarantor_present,loan_purpose,sector,business_age,repayment_id,total_emis,emis_paid,emis_pending,on_time_emis,late_payments,missed_payments,average_delay_days,max_delay_days,current_outstanding,default_status,last_payment_date,risk_score
BEN2919,CP13,Male,38,OBC,5th,5,4,Married,Urban,UP,Varanasi,108096,Manufacturing,Yes,0,Yes,HDFC,Savings,LN2919_2,MicroFinance,68323,13664,10.6,22,3430,02-12-2022,15-04-2024,No,Yes,GeneralPurpose,Others,0,RP2919_2,22,21,1,22,0,0,8,29,0,No,23-08-2024,25.73720816
BEN1217,CP11,Male,22,OBC,Graduate,3,1,Single,Urban,Maharashtra,Aurangabad,116804,BeautyParlor,No,0,Yes,BOI,Savings,LN1217_2,EducationLoan,77388,11608,5.1,32,2591,26-08-2023,25-09-2023,No,Yes,VocationalTraining,Education,0,RP1217_2,32,32,0,22,5,0,4,27,0,No,13-11-2025,24.75044511
BEN2614,CP13,Male,36,OBC,8th,5,4,Married,Urban,Chhattisgarh,Korba,140888,FoodBusiness,Yes,0,Yes,SBI,JanDhan,LN2614_2,AgriLoan,33799,6759,3.6,29,1218,03-08-2023,20-12-2025,No,Yes,Fertilizer,Agriculture,0,RP2614_2,29,26,3,22,4,2,3,29,3496,No,21-09-2025,24.62288474
BEN3615,CP02,Female,29,OBC,12th,6,2,Married,Rural,MP,Bhopal,76874,Carpentry,Yes,1.1,Yes,IndianBank,Savings,LN3615_2,AgriLoan,28902,7225,4.1,35,877,26-08-2023,25-11-2025,No,Yes,Fertilizer,Agriculture,0,RP3615_2,35,35,0,22,3,2,1,21,0,No,14-09-2025,23.7179055
BEN0763,CP06,Female,29,General,Graduate,6,3,Married,Rural,Chhattisgarh,Bilaspur,125619,Coaching,No,3.6,Yes,HDFC,JanDhan,LN0763_2,AgriLoan,170979,34195,3.9,22,8065,21-03-2025,29-08-2025,No,Yes,Equipment,Agriculture,0,RP0763_2,22,22,0,22,0,0,28,32,0,No,19-06-2025,20.23589534
BEN2457,CP19,Female,64,SC,5th,2,1,Married,Rural,Jharkhand,Bokaro,42245,Farming,Yes,3,Yes,Axis,JanDhan,LN2457_2,HousingLoan,126735,38020,7.3,239,1007,19-11-2023,07-07-2043,No,Yes,GeneralPurpose,Others,0,RP2457_2,239,24,215,21,3,0,8,1,114008,No,08-11-2025,60.34495691
BEN0129,CP08,Male,62,OBC,8th,3,2,Married,Rural,Jharkhand,Dhanbad,74143,Carpentry,Yes,0.4,Yes,Axis,Savings,LN0129_1,HousingLoan,222429,48934,7.1,199,1904,01-05-2023,04-09-2039,Yes,Yes,GeneralPurpose,Others,0,RP0129_1,199,30,169,21,9,1,4,28,188896,No,17-10-2025,57.47034059
BEN3883,CP02,Male,49,General,5th,2,1,Married,Rural,MP,Indore,61974,Coaching,Yes,1.6,Yes,HDFC,JanDhan,LN3883_1,HousingLoan,185922,40902,6.8,189,1605,04-04-2023,12-10-2038,No,Yes,GeneralPurpose,Others,0,RP3883_1,189,30,159,21,9,2,13,28,156410,No,20-09-2025,56.26132234
BEN1652,CP05,Female,43,OBC,10th,3,2,Married,Rural,Gujarat,Gandhinagar,57161,ForestProduct,Yes,7.9,Yes,ICICI,Savings,LN1652_1,HousingLoan,171483,42870,6.9,195,1464,04-01-2024,10-01-2040,No,Yes,GeneralPurpose,Others,0,RP1652_1,195,23,172,21,2,0,0,27,151256,No,24-11-2025,55.43262379
BEN0235,CP20,Male,23,SC,12th,7,1,Married,Rural,Odisha,Koraput,56626,Dairy,Yes,1.6,Yes,PNB,Savings,LN0235_2,StartupLoan,169878,45867,7.5,78,2758,15-10-2023,12-03-2030,No,Yes,GeneralPurpose,Others,0,RP0235_2,78,25,53,21,4,0,1,5,115429,No,03-11-2025,53.74417467
BEN2301,CP05,Female,22,OBC,8th,2,1,Married,Urban,Delhi,North,115519,FoodBusiness,Yes,0,Yes,BOI,JanDhan,LN2301_2,HousingLoan,346557,79708,7.2,235,2754,25-10-2023,27-12-2024,Yes,No,GeneralPurpose,Others,0,RP2301_2,235,235,0,21,3,1,13,6,0,No,14-10-2025,52.97978565
BEN0492,CP04,Male,63,SC,Graduate,7,2,Married,Rural,Delhi,West,146428,Manufacturing,No,0.3,Yes,BankOfBaroda,JanDhan,LN0492_2,HousingLoan,439284,96642,6.6,239,3307,21-08-2023,08-04-2043,Yes,No,GeneralPurpose,Others,0,RP0492_2,239,25,214,21,4,2,0,8,393333,No,09-09-2025,52.73700582
BEN0157,CP07,Male,23,OBC,8th,3,1,Single,Rural,Jharkhand,Jamshedpur,53884,Farming,Yes,0.9,Yes,IndianBank,Savings,LN0157_1,StartupLoan,161652,35563,5,69,2700,11-11-2023,12-07-2029,No,Yes,GeneralPurpose,Others,0,RP0157_1,69,23,46,21,2,1,7,5,107768,No,01-10-2025,52.71955161
BEN0799,CP04,Female,44,ST,5th,7,1,Married,Urban,Rajasthan,Jodhpur,75798,Trading,Yes,0,Yes,BOI,JanDhan,LN0799_1,DairyLoan,227394,63670,5.6,60,4353,27-11-2023,31-10-2028,Yes,No,FeedPurchase,Agriculture,0,RP0799_1,60,24,36,21,3,0,11,22,136436,No,16-11-2025,51.98330871
BEN3855,CP05,Male,35,General,10th,6,3,Married,Urban,UP,Agra,103488,Agriculture,No,0,Yes,Canara,JanDhan,LN3855_1,HousingLoan,229951,34492,6.9,150,2292,08-06-2023,03-10-2035,Yes,Yes,GeneralPurpose,Others,0,RP3855_1,150,29,121,21,8,1,9,22,185493,No,25-10-2025,50.19161745
BEN0281,CP07,Female,59,OBC,5th,5,4,Married,Rural,Bihar,Bhagalpur,86496,BeautyParlor,Yes,1.6,Yes,BankOfBaroda,JanDhan,LN0281_1,StartupLoan,259488,64872,7.5,64,4931,31-08-2023,02-12-2028,Yes,Yes,GeneralPurpose,Others,0,RP0281_1,64,27,37,21,6,0,0,20,150016,No,18-11-2025,50.17185573
BEN2452,CP06,Male,38,OBC,10th,7,1,Married,Rural,MP,Gwalior,77171,Farming,Yes,0.6,Yes,BOI,Savings,LN2452_2,StartupLoan,231513,50932,6.9,73,3892,17-04-2023,15-04-2029,Yes,Yes,GeneralPurpose,Others,0,RP2452_2,73,29,44,21,8,2,5,28,139542,No,03-09-2025,50.05716966
BEN3728,CP14,Female,47,SC,12th,8,2,Married,Urban,Delhi,West,294209,Agriculture,No,0,Yes,ICICI,Savings,LN3728_2,HousingLoan,882627,203004,6.5,147,8724,17-08-2023,13-09-2035,Yes,Yes,GeneralPurpose,Others,0,RP3728_2,147,25,122,21,4,2,2,15,732520,No,05-09-2025,49.42295383
BEN1413,CP02,Male,58,OBC,8th,3,0,Married,Rural,Rajasthan,Bikaner,74708,Labour,Yes,1.3,Yes,Axis,Savings,LN1413_2,StartupLoan,224124,49307,5.5,70,3750,03-07-2023,02-04-2029,Yes,Yes,GeneralPurpose,Others,0,RP1413_2,70,27,43,21,6,2,12,2,137676,No,20-09-2025,49.17736706
BEN3193,CP17,Male,32,OBC,10th,6,3,Married,Rural,Jharkhand,Bokaro,52344,Dairy,Yes,2,Yes,Axis,JanDhan,LN3193_1,VehicleLoan,157032,34547,6.1,53,3387,14-06-2023,21-10-2027,No,No,GeneralPurpose,Others,0,RP3193_1,53,29,24,21,8,0,14,14,71108,No,31-10-2025,48.73595215
BEN2058,CP10,Male,61,General,10th,3,0,Married,Rural,Delhi,South,125329,Agriculture,No,2.2,Yes,IndianBank,JanDhan,LN2058_1,StartupLoan,375987,63917,7.7,83,5857,06-07-2023,30-04-2030,Yes,Yes,GeneralPurpose,Others,0,RP2058_1,83,29,54,21,8,0,12,25,244618,No,22-11-2025,48.73302034
BEN1611,CP12,Female,50,OBC,8th,4,3,Married,Rural,UP,Varanasi,117900,Agriculture,No,1.4,Yes,BankOfBaroda,JanDhan,LN1611_2,HousingLoan,353700,70740,7,149,3559,17-04-2023,13-07-2035,Yes,Yes,GeneralPurpose,Others,0,RP1611_2,149,31,118,21,10,0,10,29,280111,No,02-11-2025,48.39316516
BEN3470,CP15,Female,61,OBC,5th,5,4,Married,Rural,Chhattisgarh,Durg,83488,Labour,Yes,0.2,Yes,HDFC,Savings,LN3470_2,DairyLoan,155870,38967,6.1,67,2750,06-08-2023,14-11-2023,No,Yes,Infrastructure,Agriculture,0,RP3470_2,67,67,0,21,5,2,12,7,0,No,24-09-2025,48.13493421
BEN3656,CP04,Female,49,General,5th,5,4,Married,Rural,Jharkhand,Deoghar,77668,Tailoring,Yes,1,Yes,HDFC,Savings,LN3656_1,ServiceLoan,233004,58251,5,51,5080,14-09-2023,22-11-2027,Yes,No,ServiceEquipment,Services,9,RP3656_1,51,26,25,21,5,0,4,7,114217,No,02-11-2025,48.03918792
BEN0977,CP17,Female,59,General,8th,2,1,Married,Urban,Odisha,Cuttack,85485,FoodBusiness,Yes,0,Yes,BOI,Savings,LN0977_2,BusinessLoan,256455,58984,4.4,57,4993,11-06-2023,15-02-2028,Yes,Yes,WorkingCapital,MSME,2,RP0977_2,57,28,29,21,7,1,9,28,130477,No,28-09-2025,47.94822884
BEN1444,CP01,Male,42,General,10th,2,1,Married,Urban,MP,Gwalior,99796,ForestProduct,Yes,0,Yes,UnionBank,Savings,LN1444_1,ServiceLoan,299388,59877,5.2,45,7337,23-05-2023,01-02-2027,Yes,No,Technology,Services,6,RP1444_1,45,30,15,21,9,0,10,4,99796,No,08-11-2025,47.49998998
BEN2518,CP16,Female,30,SC,10th,8,3,Married,Rural,UP,Ballia,97844,ForestProduct,Yes,3.4,Yes,UnionBank,JanDhan,LN2518_1,ServiceLoan,149914,44974,5.2,57,2973,15-09-2023,21-05-2028,No,Yes,SalonExpansion,Services,6,RP2518_1,57,26,31,21,5,0,8,20,81532,No,03-11-2025,47.45612198
BEN1348,CP16,Female,61,OBC,5th,5,4,Married,Rural,Odisha,Rourkela,86774,ForestProduct,Yes,0.3,Yes,HDFC,JanDhan,LN1348_2,WomenEnterprise,103838,25959,4.9,43,2637,06-10-2023,18-04-2027,No,No,GeneralPurpose,Others,0,RP1348_2,43,25,18,21,4,1,12,21,43467,No,25-10-2025,47.28137934
BEN0892,CP06,Male,26,OBC,10th,5,4,Married,Rural,Jharkhand,Dhanbad,50503,Manufacturing,Yes,1.6,Yes,Canara,JanDhan,LN0892_2,BusinessLoan,151509,33331,5.7,56,3087,04-10-2023,10-05-2028,No,Yes,EquipmentPurchase,MSME,0,RP0892_2,56,25,31,21,4,1,6,4,83871,No,23-10-2025,47.27853555
BEN2409,CP15,Male,28,SC,12th,7,0,Married,Rural,Bihar,Muzaffarpur,71979,Coaching,Yes,3,Yes,BOI,JanDhan,LN2409_2,VehicleLoan,215937,58302,8,59,4438,18-10-2023,22-08-2028,Yes,Yes,GeneralPurpose,Others,0,RP2409_2,59,23,36,21,2,2,14,0,131758,No,07-09-2025,47.12398053
BEN4329,CP13,Female,31,OBC,8th,7,2,Married,Urban,UP,Agra,83364,Carpentry,Yes,0,Yes,UnionBank,Savings,LN4329_2,EducationLoan,162854,37456,5.2,37,4773,11-10-2023,25-10-2026,No,No,SkillCourse,Education,0,RP4329_2,37,24,13,21,3,1,4,6,57218,No,30-09-2025,46.39767511
BEN2813,CP12,Female,25,SC,8th,7,4,Married,Rural,MP,Gwalior,70606,FoodBusiness,Yes,0.4,Yes,HDFC,Savings,LN2813_1,StartupLoan,211818,63545,5.2,51,4638,09-07-2023,16-09-2027,Yes,Yes,GeneralPurpose,Others,0,RP2813_1,51,26,25,21,5,2,3,1,103832,No,27-08-2025,45.76467978
BEN0616,CP13,Male,18,General,10th,5,0,Single,Rural,Maharashtra,Nagpur,68430,BeautyParlor,Yes,2,Yes,SBI,JanDhan,LN0616_1,DairyLoan,143093,31480,6.1,60,2773,28-06-2023,20-02-2024,No,Yes,DairyEquipment,Agriculture,0,RP0616_1,60,60,0,21,6,2,5,29,0,No,15-09-2025,45.72498393
BEN3301,CP16,Male,24,OBC,8th,3,2,Married,Urban,Jharkhand,Jamshedpur,62288,Agriculture,Yes,0,Yes,BOI,Savings,LN3301_1,StartupLoan,186864,37372,5.4,46,4506,23-08-2023,20-03-2024,No,Yes,GeneralPurpose,Others,0,RP3301_1,46,46,0,21,6,0,3,21,0,No,10-11-2025,45.70650033
BEN2428,CP01,Male,31,SC,10th,2,0,Married,Urban,MP,Betul,159734,Dairy,Yes,0,Yes,HDFC,JanDhan,LN2428_2,ServiceLoan,212753,53188,4.3,53,4414,18-03-2023,25-07-2027,Yes,Yes,OfficeSetup,Services,5,RP2428_2,53,31,22,21,10,1,3,23,88312,No,03-10-2025,45.64385873
BEN0844,CP19,Male,22,OBC,8th,4,3,Married,Rural,Jharkhand,Dhanbad,46832,Agriculture,Yes,0.9,Yes,UnionBank,Savings,LN0844_2,StartupLoan,137659,30284,5,41,3659,19-06-2023,08-08-2025,No,No,GeneralPurpose,Others,0,RP0844_2,41,41,0,21,7,1,13,1,0,No,06-10-2025,45.45159042
BEN2200,CP11,Male,45,SC,8th,4,0,Married,Rural,Maharashtra,Aurangabad,65215,Tailoring,Yes,3.2,Yes,PNB,JanDhan,LN2200_2,EducationLoan,159054,42944,4.9,47,3726,17-04-2023,25-02-2027,No,Yes,Certification,Education,0,RP2200_2,47,30,17,21,9,1,6,27,57530,No,03-10-2025,45.43419092
BEN4353,CP10,Male,18,OBC,Graduate,4,1,Single,Rural,MP,Betul,73166,Labour,Yes,0.3,Yes,UnionBank,Savings,LN4353_1,ServiceLoan,178033,39167,5.7,41,4789,01-09-2023,13-01-2027,No,Yes,OfficeSetup,Services,8,RP4353_1,41,25,16,21,4,2,12,21,69476,No,20-09-2025,45.15790309
BEN1568,CP03,Female,56,ST,8th,3,2,Married,Urban,Rajasthan,Jaipur,101370,FoodBusiness,No,0,Yes,BOI,Savings,LN1568_2,ServiceLoan,161681,37186,6.2,47,3883,13-09-2023,24-07-2027,No,No,SalonExpansion,Services,8,RP1568_2,47,24,23,21,3,2,7,29,79120,No,02-09-2025,44.98860273
BEN2256,CP08,Female,31,OBC,12th,4,1,Married,Rural,Rajasthan,Jodhpur,140228,FoodBusiness,No,1.5,Yes,ICICI,JanDhan,LN2256_1,DairyLoan,289799,57959,4.5,70,4714,24-11-2023,24-08-2029,Yes,No,CattlePurchase,Agriculture,0,RP2256_1,70,23,47,21,2,1,11,3,194579,No,14-10-2025,44.517832
BEN1703,CP07,Male,23,ST,8th,8,0,Married,Rural,UP,Kanpur,74079,FoodBusiness,Yes,3.4,Yes,SBI,JanDhan,LN1703_1,DairyLoan,128673,34741,6.2,38,3738,12-11-2023,12-09-2025,No,No,Infrastructure,Agriculture,0,RP1703_1,38,38,0,21,3,0,10,27,0,No,01-11-2025,44.43330574
BEN0862,CP09,Female,44,General,10th,7,3,Married,Rural,Chhattisgarh,Raipur,92167,Trading,Yes,3.4,Yes,BankOfBaroda,Savings,LN0862_2,EducationLoan,89557,22389,4,69,1455,08-06-2023,06-02-2029,No,Yes,Certification,Education,0,RP0862_2,69,28,41,21,7,2,8,3,53215,No,25-09-2025,44.31462728
BEN3308,CP19,Male,34,SC,8th,3,1,Married,Rural,Delhi,Central,57788,Labour,Yes,0.4,Yes,HDFC,Savings,LN3308_2,EducationLoan,173049,46723,5.3,68,2951,12-05-2023,10-06-2023,No,Yes,SkillCourse,Education,0,RP3308_2,68,68,0,21,7,2,14,29,0,No,29-08-2025,44.24950316
BEN0909,CP09,Female,43,OBC,8th,3,2,Married,Rural,UP,Lucknow,61787,Coaching,Yes,1.7,Yes,ICICI,JanDhan,LN0909_1,StartupLoan,185361,46340,7.7,47,4580,18-07-2023,26-12-2024,No,No,GeneralPurpose,Others,0,RP0909_1,47,47,0,21,6,1,9,12,0,No,05-10-2025,44.24556063
BEN1229,CP03,Male,21,SC,10th,4,3,Married,Urban,MP,Betul,96580,Farming,Yes,0,Yes,Canara,Savings,LN1229_1,BusinessLoan,289740,72435,4.7,34,9118,01-04-2023,13-04-2023,Yes,No,Expansion,MSME,6,RP1229_1,34,34,0,21,10,1,3,7,0,No,17-10-2025,44.17892157
BEN4168,CP11,Female,29,SC,8th,2,1,Married,Rural,Odisha,Bhubaneswar,89741,Farming,Yes,0.3,Yes,ICICI,Savings,LN4168_1,StartupLoan,269223,80766,7.7,40,7652,28-04-2023,10-08-2026,Yes,Yes,GeneralPurpose,Others,0,RP4168_1,40,29,11,21,8,2,10,1,74036,No,14-09-2025,44.08330455
BEN4722,CP14,Female,25,OBC,8th,5,3,Married,Urban,Odisha,Rourkela,54209,BeautyParlor,Yes,0,Yes,BOI,JanDhan,LN4722_2,WomenEnterprise,101509,23347,5.2,36,3051,07-09-2023,22-08-2026,No,No,GeneralPurpose,Others,0,RP4722_2,36,25,11,21,4,1,6,21,31016,No,26-09-2025,44.01104472
BEN1013,CP15,Male,48,General,10th,7,0,Married,Rural,Chhattisgarh,Durg,91127,Dairy,Yes,0.8,Yes,SBI,Savings,LN1013_1,EducationLoan,76841,16905,5.2,75,1202,24-04-2023,21-06-2029,No,Yes,VocationalTraining,Education,0,RP1013_1,75,30,45,21,9,1,0,1,46104,No,10-10-2025,43.8322184
BEN2529,CP11,Female,47,OBC,8th,6,1,Married,Rural,Jharkhand,Dhanbad,81323,ForestProduct,Yes,0.8,Yes,Axis,Savings,LN2529_2,ServiceLoan,100984,25246,5.4,52,2182,14-10-2023,21-01-2028,No,Yes,Technology,Services,0,RP2529_2,52,25,27,21,4,0,4,4,52434,No,02-11-2025,43.82148938
BEN4611,CP02,Male,61,OBC,5th,4,3,Married,Rural,Chhattisgarh,Korba,82225,Trading,Yes,2.5,Yes,UnionBank,JanDhan,LN4611_1,WomenEnterprise,79904,17578,5.7,39,2249,20-06-2023,02-09-2026,No,No,GeneralPurpose,Others,0,RP4611_1,39,29,10,21,8,0,11,24,20488,No,06-11-2025,43.73110655
BEN0339,CP16,Male,57,SC,8th,5,4,Married,Urban,Odisha,Puri,156975,Farming,Yes,0,Yes,SBI,Savings,LN0339_2,BusinessLoan,146129,36532,4.1,48,3305,01-06-2023,11-05-2027,No,No,ShopSetup,MSME,5,RP0339_2,48,29,19,21,8,1,13,8,57842,No,18-10-2025,43.53817017
BEN0652,CP13,Female,20,SC,12th,5,3,Married,Rural,UP,Ballia,49019,Dairy,Yes,0.7,Yes,PNB,JanDhan,LN0652_2,WomenEnterprise,147057,44117,4.6,37,4270,15-09-2023,15-09-2025,No,No,GeneralPurpose,Others,0,RP0652_2,37,37,0,21,4,1,0,4,0,No,04-10-2025,43.2545011
BEN0170,CP09,Male,24,General,10th,8,5,Married,Rural,Rajasthan,Bikaner,78028,Coaching,Yes,1.9,Yes,HDFC,JanDhan,LN0170_1,VehicleLoan,97143,21371,8.7,51,2285,03-09-2023,24-09-2025,No,Yes,GeneralPurpose,Others,0,RP0170_1,51,51,0,21,6,0,3,10,0,No,21-11-2025,43.17473795
BEN0262,CP07,Male,46,ST,8th,4,1,Married,Rural,Maharashtra,Aurangabad,59690,Trading,Yes,0.1,Yes,SBI,Savings,LN0262_2,VehicleLoan,179070,48348,8.4,52,4120,02-08-2023,06-11-2023,No,Yes,GeneralPurpose,Others,0,RP0262_2,52,52,0,21,7,0,1,17,0,No,19-11-2025,43.13843641
BEN0346,CP05,Female,47,OBC,10th,7,1,Married,Rural,MP,Gwalior,88543,ForestProduct,Yes,0.1,Yes,ICICI,Savings,LN0346_2,EducationLoan,153794,38448,4.7,50,3392,03-10-2023,04-07-2024,No,No,VocationalTraining,Education,0,RP0346_2,50,50,0,21,3,2,0,27,0,No,22-09-2025,42.90831708
BEN2898,CP12,Female,21,SC,5th,8,0,Married,Urban,MP,Jabalpur,53037,ForestProduct,Yes,0,Yes,PNB,JanDhan,LN2898_2,VehicleLoan,159111,44551,7.9,32,5530,20-11-2023,15-07-2024,No,Yes,GeneralPurpose,Others,0,RP2898_2,32,32,0,21,2,1,8,4,0,No,10-10-2025,42.78541415
BEN0393,CP12,Female,46,SC,12th,4,3,Married,Urban,Odisha,Koraput,149464,Agriculture,No,0,Yes,UnionBank,JanDhan,LN0393_1,StartupLoan,168464,38746,7,66,3082,06-08-2023,06-01-2029,No,Yes,GeneralPurpose,Others,0,RP0393_1,66,26,40,21,5,2,1,5,102099,No,24-09-2025,42.68631588
BEN1542,CP15,Female,56,OBC,5th,4,3,Married,Rural,Delhi,West,81783,Dairy,Yes,3.6,Yes,Canara,JanDhan,LN1542_2,VehicleLoan,245349,61337,7.8,58,5091,14-11-2023,20-12-2024,Yes,Yes,GeneralPurpose,Others,0,RP1542_2,58,58,0,21,3,0,12,11,0,No,03-11-2025,42.5862018
BEN0552,CP16,Female,36,OBC,5th,4,3,Married,Rural,Rajasthan,Udaipur,42892,Tailoring,Yes,1.1,Yes,UnionBank,JanDhan,LN0552_1,StartupLoan,128676,32169,6.6,50,2950,10-10-2023,02-03-2025,No,Yes,GeneralPurpose,Others,0,RP0552_1,50,50,0,21,2,2,8,8,0,No,30-08-2025,42.5
BEN0205,CP07,Female,21,OBC,12th,2,1,Single,Rural,Delhi,East,100531,Carpentry,No,0.3,Yes,HDFC,JanDhan,LN0205_1,HousingLoan,301593,60318,7.2,144,3133,20-07-2023,07-08-2024,Yes,Yes,GeneralPurpose,Others,0,RP0205_1,144,144,0,21,5,2,14,9,0,No,07-09-2025,42.29860116
BEN1909,CP04,Male,40,OBC,5th,8,0,Married,Urban,Chhattisgarh,Raipur,86745,Farming,Yes,0,Yes,PNB,JanDhan,LN1909_2,ServiceLoan,117394,23478,6,36,3571,04-09-2023,19-08-2026,No,Yes,OfficeSetup,Services,5,RP1909_2,36,25,11,21,4,2,3,12,35870,No,23-09-2025,42.0053846
BEN4524,CP05,Male,60,OBC,8th,4,3,Married,Urban,Bihar,Bhagalpur,94459,Coaching,Yes,0,Yes,IndianBank,JanDhan,LN4524_2,AgriLoan,144731,28946,4.6,41,3821,21-07-2023,26-02-2025,No,Yes,Fertilizer,Agriculture,0,RP4524_2,41,41,0,21,6,1,8,21,0,No,08-10-2025,41.94105
BEN2415,CP08,Female,32,OBC,8th,8,0,Married,Rural,MP,Bhopal,66095,Agriculture,Yes,3.7,Yes,IndianBank,JanDhan,LN2415_2,EducationLoan,104888,26222,5.1,58,2044,15-09-2023,07-09-2025,No,Yes,SkillCourse,Education,0,RP2415_2,58,58,0,21,5,0,2,10,0,No,03-11-2025,41.80603448
BEN4583,CP08,Male,20,General,10th,4,3,Married,Urban,Bihar,Darbhanga,116349,Labour,Yes,0,Yes,BankOfBaroda,JanDhan,LN4583_2,ServiceLoan,75336,15067,6,45,1873,25-08-2023,06-05-2027,No,Yes,SalonExpansion,Services,2,RP4583_2,45,25,20,21,4,2,12,14,33482,No,13-09-2025,41.75267795
BEN1857,CP04,Female,29,OBC,12th,4,3,Married,Urban,UP,Ballia,218991,BeautyParlor,Yes,0,Yes,BankOfBaroda,JanDhan,LN1857_1,EducationLoan,64363,14803,3.9,82,895,13-06-2023,08-03-2030,No,No,VocationalTraining,Education,0,RP1857_1,82,27,55,21,6,2,10,4,43170,No,31-08-2025,41.55544854
BEN3138,CP13,Female,37,General,5th,2,1,Married,Rural,Jharkhand,Ranchi,83444,Manufacturing,Yes,1.1,Yes,SBI,JanDhan,LN3138_1,ServiceLoan,125614,31403,6.2,36,3832,15-05-2023,29-04-2026,No,Yes,OfficeSetup,Services,0,RP3138_1,36,29,7,21,8,1,1,6,24424,No,01-10-2025,41.52768269
BEN1480,CP02,Female,20,OBC,12th,4,3,Single,Rural,Chhattisgarh,Bilaspur,49063,Coaching,Yes,0,Yes,ICICI,JanDhan,LN1480_2,VehicleLoan,127395,31848,6.4,29,4753,10-02-2023,29-06-2025,No,Yes,GeneralPurpose,Others,0,RP1480_2,29,27,2,21,6,2,9,23,8785,No,30-04-2025,41.50277646
BEN3027,CP09,Male,20,OBC,5th,2,0,Married,Urban,Gujarat,Vadodara,78660,Carpentry,Yes,0,Yes,IndianBank,JanDhan,LN3027_2,WomenEnterprise,119509,23901,4.3,25,5006,25-04-2023,14-05-2025,No,No,GeneralPurpose,Others,0,RP3027_2,25,24,1,21,3,1,2,22,4780,No,14-04-2025,41.19160307
BEN2739,CP11,Female,18,OBC,10th,6,4,Married,Rural,Jharkhand,Deoghar,46829,BeautyParlor,Yes,1.7,Yes,SBI,JanDhan,LN2739_2,AgriLoan,74812,18703,4.5,37,2169,26-12-2023,16-09-2025,No,Yes,Equipment,Agriculture,0,RP2739_2,37,37,0,21,2,0,11,16,0,No,15-11-2025,41.15202703
BEN1075,CP10,Female,51,SC,8th,8,4,Married,Rural,Rajasthan,Kota,73695,Tailoring,Yes,0.2,Yes,HDFC,JanDhan,LN1075_2,DairyLoan,221085,66325,4.9,53,4647,29-06-2023,31-12-2024,Yes,Yes,CattlePurchase,Agriculture,0,RP1075_2,53,53,0,21,7,1,5,15,0,No,16-10-2025,41.10769309
BEN2566,CP20,Male,51,OBC,5th,5,2,Married,Urban,Delhi,North,119328,ForestProduct,No,0,Yes,PNB,JanDhan,LN2566_2,EducationLoan,153544,23031,4.9,76,2354,08-10-2023,30-05-2024,No,No,SkillCourse,Education,0,RP2566_2,76,76,0,21,4,0,11,29,0,No,27-10-2025,41.0406168
BEN3566,CP04,Female,35,SC,5th,3,1,Married,Urban,Bihar,Gaya,123126,Trading,Yes,0,Yes,SBI,Savings,LN3566_2,EducationLoan,57820,16189,5.5,60,1104,17-08-2023,21-07-2028,No,Yes,Certification,Education,0,RP3566_2,60,25,35,21,4,2,3,23,33728,No,05-09-2025,40.97089293
BEN1498,CP13,Male,63,ST,5th,3,1,Married,Urban,UP,Agra,97183,Manufacturing,Yes,0,Yes,HDFC,JanDhan,LN1498_2,WomenEnterprise,142897,35724,4,27,5543,19-08-2023,06-11-2025,No,Yes,GeneralPurpose,Others,0,RP1498_2,27,25,2,21,4,2,4,13,10584,No,07-09-2025,40.91679595
BEN2638,CP16,Male,31,ST,12th,8,3,Married,Rural,MP,Jabalpur,112459,FoodBusiness,No,0.3,Yes,SBI,Savings,LN2638_1,DairyLoan,337377,74222,6.4,57,6879,11-11-2023,17-07-2028,Yes,Yes,CattlePurchase,Agriculture,0,RP2638_1,57,23,34,21,2,1,0,1,201242,No,01-10-2025,40.73155254
BEN1719,CP10,Male,32,OBC,5th,8,2,Married,Urban,Gujarat,Ahmedabad,77309,Agriculture,Yes,0,Yes,IndianBank,Savings,LN1719_2,BusinessLoan,231927,46385,4.7,29,8475,04-05-2023,20-09-2025,Yes,No,WorkingCapital,MSME,5,RP1719_2,29,27,2,21,6,2,3,18,15994,No,22-07-2025,40.54448998
BEN3277,CP02,Female,64,OBC,8th,2,1,Married,Rural,Odisha,Cuttack,102951,Agriculture,No,0.2,Yes,BankOfBaroda,JanDhan,LN3277_1,ServiceLoan,213085,42617,5,41,5664,25-04-2023,06-09-2026,Yes,Yes,ServiceEquipment,Services,9,RP3277_1,41,30,11,21,9,1,8,5,57169,No,11-10-2025,40.52235086
BEN2500,CP18,Male,38,OBC,8th,7,4,Married,Rural,Gujarat,Gandhinagar,104489,Agriculture,No,1.3,Yes,BOI,Savings,LN2500_1,HousingLoan,313467,53289,8.4,145,3448,09-12-2023,26-08-2024,Yes,Yes,GeneralPurpose,Others,0,RP2500_1,145,145,0,21,2,0,5,5,0,No,29-10-2025,40.31551102
