beneficiary_id,income_category,household_size,months_present_count,units_consumed_mean,units_consumed_median,units_consumed_mode,units_consumed_std,units_consumed_max,units_consumed_min,electricitybilling_amount_mean,electricitybilling_amount_median,electricitybilling_amount_mode,electricitybilling_amount_std,electricitybilling_amount_max,electricitybilling_amount_min,gas_refill_amt_mean,gas_refill_amt_median,gas_refill_amt_mode,gas_refill_amt_std,gas_refill_amt_max,gas_refill_amt_min,gas_refill_subsidy_amt_mean,gas_refill_subsidy_amt_median,gas_refill_subsidy_amt_mode,gas_refill_subsidy_amt_std,gas_refill_subsidy_amt_max,gas_refill_subsidy_amt_min,mobilerechargeamount_mean,mobilerechargeamount_median,mobilerechargeamount_mode,mobilerechargeamount_std,mobilerechargeamount_max,mobilerechargeamount_min,mobile_recharge_number,data_confidence_score,timestamp,units_per_capita,electricity_bill_per_capita,gas_bill_per_capita,mobile_bill_per_capita,cost_per_unit_electricity,subsidy_ratio,average_recharge_value,total_monthly_utility_spend,electricity_cv,mobile_cv,is_data_rich,missing_electricity,missing_gas,missing_mobile,interaction_elec_hh
BEN_23714,Medium,7,5,390.19,364.61,331.39,81.16,535.24,282.72,2134.78,1951.07,1974.86,613.0,3756.82,1108.53,1013.22,1013.22,1013.22,101.32,1100.22,953.22,339,339,339,30,339,339,620,599.25,526.91,199.92,1021.8,311.86,3,100.0,2023-05-22,55.74,304.97,144.75,88.57,5.47,0.33,620,3768.0,0.21,0.32,1,0,0,0,2731.3
BEN_17384,Medium,5,5,365.43,346.39,326.15,112.48,550.84,190.74,2875.22,3153.33,2896.99,586.98,4923.99,1348.06,747.94,747.94,747.94,74.79,768.94,696.94,0,0,0,0,0,0,802,764.12,809.94,306.85,1048.86,445.89,3,100.0,2023-06-08,73.09,575.04,149.59,160.4,7.87,0.0,802,4425.16,0.31,0.38,1,0,0,0,1827.14
BEN_06550,High,7,3,483.36,445.93,546.05,182.01,693.75,193.54,3577.57,3758.28,3670.04,831.37,5226.2,2302.37,769.88,769.88,769.88,76.99,852.88,709.88,0,0,0,0,0,0,108,101.51,114.46,30.76,148.77,65.82,1,72.39,2023-02-25,69.05,511.08,109.98,15.43,7.4,0.0,108,4455.45,0.38,0.28,0,2,0,1,3383.54
BEN_30225,High,3,2,133.33,143.56,124.04,20.85,255.08,85.77,821.47,809.73,662.96,153.28,1447.54,541.86,777.17,777.17,777.17,77.72,825.17,716.17,0,0,0,0,0,0,64,68.42,64.63,24.94,112.52,45.08,4,72.58,2023-09-22,44.44,273.82,259.06,21.33,6.16,0.0,64,1662.65,0.16,0.39,0,3,0,3,399.99
BEN_31297,Medium,4,5,80.53,85.95,86.66,16.76,123.86,39.28,392.25,406.24,403.67,112.34,655.47,276.38,1207.61,1207.61,1207.61,120.76,1228.61,1158.61,0,0,0,0,0,0,748,682.13,702.43,266.6,1077.1,323.29,4,100.0,2023-03-25,20.13,98.06,301.9,187.0,4.87,0.0,748,2347.86,0.21,0.36,1,0,1,0,322.12
BEN_32327,High,6,3,402.91,430.95,414.66,102.37,702.91,304.34,3887.3,3712.35,4527.68,777.59,5801.79,1801.32,1153.64,1153.64,1153.64,115.36,1225.64,1072.64,0,0,0,0,0,0,1168,1053.89,1020.53,277.03,1655.81,895.23,1,81.42,2023-07-27,67.15,647.88,192.27,194.67,9.65,0.0,1168,6208.94,0.25,0.24,0,2,0,0,2417.48
BEN_09659,High,5,1,131.32,131.32,131.32,0.0,131.32,131.32,1074.42,1074.42,1074.42,0.0,1074.42,1074.42,979.36,979.36,979.36,97.94,1013.36,918.36,288,288,288,30,288,288,1940,2058.87,1771.38,502.78,3582.33,1446.35,2,69.38,2022-12-09,26.26,214.88,195.87,388.0,8.18,0.29,1940,3993.77,0.0,0.26,0,4,1,1,656.62
BEN_10995,High,3,4,515.35,515.28,590.6,180.15,959.91,370.22,3675.1,3349.13,3032.18,705.01,7036.35,2043.12,1126.55,1126.55,1126.55,112.66,1207.55,1061.55,368,368,368,30,368,368,409,400.13,452.17,126.13,813.95,262.11,3,91.68,2023-06-20,171.78,1225.03,375.52,136.33,7.13,0.33,409,5210.65,0.35,0.31,1,1,0,1,1546.05
BEN_17989,High,7,4,169.11,152.54,163.3,63.73,233.05,98.06,706.67,698.5,684.81,127.31,1374.39,411.97,1145.9,1145.9,1145.9,114.59,1186.9,1053.9,0,0,0,0,0,0,23,24.42,27.04,5.95,41.05,12.6,3,100.0,2023-01-17,24.16,100.95,163.7,3.29,4.18,0.0,23,1875.57,0.38,0.26,1,1,0,0,1183.78
BEN_12072,Medium,2,4,324.75,299.6,314.99,119.83,450.59,257.26,1209.69,1209.3,1304.59,282.28,2399.23,668.88,1029.39,1029.39,1029.39,102.94,1101.39,971.39,0,0,0,0,0,0,430,447.51,369.83,109.97,773.21,208.45,4,89.59,2024-02-27,162.37,604.84,514.7,215.0,3.73,0.0,430,2669.08,0.37,0.26,1,1,1,0,649.49
BEN_12308,High,6,5,570.57,584.81,667.68,202.14,790.64,368.8,5911.31,5368.37,5523.21,973.94,11417.85,3697.55,1027.11,1027.11,1027.11,102.71,1115.11,1005.11,0,0,0,0,0,0,677,676.86,680.21,139.73,1194.69,417.0,2,97.3,2023-09-13,95.09,985.22,171.18,112.83,10.36,0.0,677,7615.41,0.35,0.21,1,0,0,0,3423.41
BEN_33312,Low,2,3,119.15,124.0,96.2,37.78,166.34,57.39,1113.63,1170.04,1198.03,196.23,1702.27,635.36,913.98,913.98,913.98,91.4,941.98,836.98,208,208,208,30,208,208,159,152.9,162.8,35.87,294.25,80.63,1,74.46,2023-02-25,59.58,556.82,456.99,79.5,9.35,0.23,159,2186.61,0.32,0.23,0,2,1,0,238.3
BEN_13799,High,6,4,710.84,705.66,807.97,156.06,880.68,351.01,5829.23,5261.86,5794.62,625.31,10958.95,4423.51,817.34,817.34,817.34,81.73,839.34,747.34,0,0,0,0,0,0,10,10.22,10.31,3.99,16.12,6.09,4,80.02,2023-10-06,118.47,971.54,136.22,1.67,8.2,0.0,10,6656.58,0.22,0.4,1,1,1,2,4265.05
BEN_08637,Low,4,3,309.32,321.47,270.47,93.34,516.44,129.59,1226.53,1271.4,1247.96,226.1,1996.34,536.59,854.27,854.27,854.27,85.43,910.27,800.27,257,257,257,30,257,257,200,183.16,194.2,53.86,338.68,148.45,1,88.17,2024-07-01,77.33,306.63,213.57,50.0,3.97,0.3,200,2280.79,0.3,0.27,0,2,2,1,1237.28
BEN_25380,High,7,2,195.31,213.88,233.07,69.17,250.4,145.4,1419.89,1405.31,1368.24,144.48,1886.46,661.78,897.33,897.33,897.33,89.73,939.33,833.33,0,0,0,0,0,0,1109,1109.0,1109.0,0.0,1109.0,1109.0,2,72.67,2022-12-27,27.9,202.84,128.19,158.43,7.27,0.0,1109,3426.23,0.35,0.0,0,3,2,4,1367.19
BEN_01110,Medium,3,5,326.6,357.08,296.31,87.08,499.09,220.3,3732.03,3639.22,3687.45,748.87,5538.61,2815.53,749.32,749.32,749.32,74.93,841.32,726.32,440,440,440,30,440,440,418,406.91,456.91,144.0,823.71,268.34,3,94.52,2023-08-26,108.87,1244.01,249.77,139.33,11.43,0.59,418,4899.35,0.27,0.34,1,0,3,0,979.79
BEN_31560,Medium,6,3,223.06,230.8,216.98,80.72,412.67,139.8,1264.18,1197.87,1409.64,296.47,1586.14,506.26,924.13,924.13,924.13,92.41,1003.13,873.13,0,0,0,0,0,0,493,464.27,437.21,120.28,655.87,371.82,4,68.11,2023-03-05,37.18,210.7,154.02,82.17,5.67,0.0,493,2681.3,0.36,0.24,0,2,2,1,1338.39
BEN_25368,Medium,2,4,200.42,219.11,175.18,54.32,343.95,153.12,1655.11,1706.75,1890.76,263.4,2383.69,1096.85,1023.97,1023.97,1023.97,102.4,1110.97,966.97,164,164,164,30,164,164,834,899.19,799.25,298.67,1149.47,651.48,4,90.18,2023-06-04,100.21,827.56,511.98,417.0,8.26,0.16,834,3513.08,0.27,0.36,1,1,1,1,400.84
BEN_06011,Medium,6,4,275.26,272.79,324.4,66.14,331.83,129.43,1365.89,1271.46,1383.04,185.5,1816.03,568.07,941.89,941.89,941.89,94.19,1026.89,905.89,155,155,155,30,155,155,682,647.35,610.89,191.77,985.78,448.96,4,94.59,2023-05-24,45.88,227.65,156.98,113.67,4.96,0.16,682,2989.78,0.24,0.28,1,1,0,0,1651.54
BEN_12571,High,2,4,346.86,319.75,314.04,131.32,606.48,238.81,1931.61,1817.55,1646.24,351.77,2792.5,1077.79,1331.93,1331.93,1331.93,133.19,1422.93,1249.93,0,0,0,0,0,0,1720,1636.21,1723.81,536.43,2266.63,882.04,4,90.72,2023-11-07,173.43,965.8,665.96,860.0,5.57,0.0,1720,4983.54,0.38,0.31,1,1,0,1,693.72
BEN_07556,Low,7,2,95.3,95.39,113.56,24.15,156.33,61.86,1201.02,1122.43,1277.11,228.61,2001.79,609.13,845.27,845.27,845.27,84.53,907.27,757.27,200,200,200,30,200,200,2084,2125.81,1751.79,470.11,3394.33,1386.06,1,71.86,2023-03-23,13.61,171.57,120.75,297.71,12.6,0.24,2084,4130.29,0.25,0.23,0,3,1,0,667.09
BEN_31290,High,5,4,430.21,440.76,502.99,154.21,761.17,311.36,3523.35,3857.05,3988.82,525.91,6463.93,2258.26,818.65,818.65,818.65,81.86,905.65,773.65,436,436,436,30,436,436,1429,1466.88,1387.66,349.88,2721.02,696.04,3,88.67,2023-07-28,86.04,704.67,163.73,285.8,8.19,0.53,1429,5771.0,0.36,0.24,1,1,0,1,2151.06
BEN_03731,High,7,4,103.42,95.97,112.43,26.99,154.22,64.29,600.63,573.28,617.16,107.84,767.49,354.38,1074.67,1074.67,1074.67,107.47,1131.67,1022.67,0,0,0,0,0,0,25,25.26,25.98,7.18,42.72,12.53,2,100.0,2023-08-26,14.77,85.8,153.52,3.57,5.81,0.0,25,1700.3,0.26,0.29,1,1,0,0,723.96
BEN_09300,Low,7,3,133.17,146.02,114.67,24.56,228.92,81.85,1023.16,1017.05,887.3,110.28,1714.77,581.79,951.16,951.16,951.16,95.12,1015.16,899.16,394,394,394,30,394,394,398,436.15,455.32,146.29,730.49,227.24,1,95.57,2023-02-07,19.02,146.17,135.88,56.86,7.68,0.41,398,2372.33,0.18,0.37,0,2,0,0,932.17
BEN_00354,Low,2,5,200.98,198.82,162.24,55.63,260.87,136.52,2021.05,1953.9,2295.15,501.71,2576.74,1555.53,816.95,816.95,816.95,81.69,841.95,766.95,0,0,0,0,0,0,353,342.48,292.29,140.16,559.66,266.82,1,90.98,2023-06-09,100.49,1010.53,408.47,176.5,10.06,0.0,353,3191.0,0.28,0.4,1,0,1,0,401.96
BEN_01134,High,2,5,67.88,70.46,57.08,11.63,128.51,27.78,383.39,375.18,366.37,70.09,629.03,211.45,747.29,747.29,747.29,74.73,804.29,684.29,0,0,0,0,0,0,1852,1987.13,1701.23,645.5,3316.84,789.0,1,91.22,2023-08-02,33.94,191.7,373.65,926.0,5.65,0.0,1852,2982.69,0.17,0.35,1,0,2,1,135.75
BEN_29058,Low,7,5,271.91,294.39,247.71,64.49,398.57,123.88,2954.4,2703.65,2401.46,717.18,5348.82,1504.64,925.85,925.85,925.85,92.59,1008.85,899.85,425,425,425,30,425,425,220,203.2,198.5,45.06,406.54,113.39,2,80.52,2023-01-23,38.84,422.06,132.26,31.43,10.87,0.46,220,4100.25,0.24,0.2,1,0,0,1,1903.37
BEN_27714,Medium,7,4,209.01,229.09,190.7,50.73,257.9,102.88,1430.4,1508.98,1261.55,257.22,2100.94,697.02,1065.16,1065.16,1065.16,106.52,1118.16,1030.16,153,153,153,30,153,153,2138,2027.05,1846.76,460.23,4273.65,1382.83,3,87.41,2023-01-09,29.86,204.34,152.17,305.43,6.84,0.14,2138,4633.56,0.24,0.22,1,1,0,2,1463.08
BEN_15334,High,4,5,291.3,301.93,302.22,73.42,564.62,139.27,1835.51,1792.19,1801.38,484.19,2306.64,881.04,911.74,911.74,911.74,91.17,986.74,880.74,412,412,412,30,412,412,19,17.69,20.01,4.79,28.5,8.33,3,88.73,2024-02-04,72.82,458.88,227.94,4.75,6.3,0.45,19,2766.25,0.25,0.25,1,0,2,1,1165.2
BEN_10945,High,4,3,353.32,351.67,325.07,118.3,514.7,153.77,1396.58,1308.0,1514.6,185.24,2695.12,863.89,1020.71,1020.71,1020.71,102.07,1048.71,935.71,0,0,0,0,0,0,750,775.85,852.31,218.35,1129.91,408.58,4,100.0,2023-02-07,88.33,349.14,255.18,187.5,3.95,0.0,750,3167.28,0.33,0.29,0,2,0,1,1413.28
BEN_05847,Low,7,5,331.08,361.58,286.83,99.84,398.82,208.5,1383.57,1395.1,1505.71,294.24,2596.43,696.53,1145.23,1145.23,1145.23,114.52,1218.23,1068.23,160,160,160,30,160,160,2265,2158.78,2413.01,676.37,3440.46,1496.95,3,85.65,2024-05-25,47.3,197.65,163.6,323.57,4.18,0.14,2265,4793.8,0.3,0.3,1,0,2,0,2317.53
BEN_13984,Medium,3,5,363.75,376.31,311.57,89.38,492.91,171.29,3289.81,3252.14,3253.17,700.37,4933.7,1482.56,987.62,987.62,987.62,98.76,1020.62,891.62,259,259,259,30,259,259,434,458.64,506.44,116.65,527.28,290.48,3,100.0,2023-08-29,121.25,1096.6,329.21,144.67,9.04,0.26,434,4711.43,0.25,0.27,1,0,1,0,1091.26
BEN_03012,High,3,4,369.0,361.14,427.77,66.22,719.77,155.44,3386.51,3492.75,3536.61,578.86,4918.1,2263.16,1070.29,1070.29,1070.29,107.03,1144.29,1050.29,0,0,0,0,0,0,1473,1597.92,1702.92,575.24,2115.41,594.85,2,87.1,2023-04-27,123.0,1128.84,356.76,491.0,9.18,0.0,1473,5929.8,0.18,0.39,1,1,1,3,1107.01
BEN_26934,Medium,2,4,331.0,355.58,363.84,106.35,623.04,235.91,1416.95,1446.52,1668.7,404.67,2213.11,590.93,750.76,750.76,750.76,75.08,816.76,656.76,410,410,410,30,410,410,355,355.68,392.13,114.38,596.33,159.59,4,82.43,2023-04-06,165.5,708.48,375.38,177.5,4.28,0.55,355,2522.72,0.32,0.32,1,1,0,1,662.0
BEN_26213,Medium,4,5,243.41,256.89,253.43,90.87,438.32,156.07,1182.76,1150.56,1004.84,170.06,1765.86,739.95,1254.12,1254.12,1254.12,125.41,1327.12,1219.12,0,0,0,0,0,0,1016,1041.9,1087.86,295.56,1308.81,681.46,4,100.0,2023-01-14,60.85,295.69,313.53,254.0,4.86,0.0,1016,3452.88,0.37,0.29,1,0,0,1,973.62
BEN_09230,Medium,6,4,200.83,184.8,177.58,73.66,315.15,126.89,2037.53,2214.26,1746.2,566.23,4074.18,1514.35,843.23,843.23,843.23,84.32,887.23,814.23,0,0,0,0,0,0,857,826.52,686.62,225.54,1156.4,673.91,2,86.13,2023-09-04,33.47,339.59,140.54,142.83,10.15,0.0,857,3737.76,0.37,0.26,1,1,1,2,1204.99
BEN_15396,High,3,3,326.51,354.37,386.08,117.49,484.29,136.11,2076.45,2060.29,2452.37,441.79,3041.2,1614.11,1130.61,1130.61,1130.61,113.06,1202.61,1068.61,226,226,226,30,226,226,258,256.78,282.74,97.66,442.38,140.27,4,90.6,2024-06-09,108.84,692.15,376.87,86.0,6.36,0.2,258,3465.06,0.36,0.38,0,2,0,2,979.53
BEN_22049,Low,4,3,86.14,83.25,97.57,23.47,132.42,63.33,794.91,799.84,693.17,127.8,1408.78,546.02,926.26,926.26,926.26,92.63,999.26,830.26,0,0,0,0,0,0,191,177.73,173.86,63.8,360.17,133.43,2,100.0,2023-04-26,21.54,198.73,231.57,47.75,9.23,0.0,191,1912.18,0.27,0.33,0,2,1,2,344.57
BEN_01725,Low,4,5,137.61,132.59,160.81,25.14,273.59,97.46,1386.37,1337.11,1434.12,325.7,1975.31,594.76,1231.25,1231.25,1231.25,123.12,1262.25,1173.25,368,368,368,30,368,368,306,284.34,286.59,120.31,467.69,196.06,4,90.45,2024-01-18,34.4,346.59,307.81,76.5,10.07,0.3,306,2923.61,0.18,0.39,1,0,1,0,550.45
BEN_24047,Low,4,4,73.46,75.5,59.58,17.62,109.15,56.2,438.54,439.71,471.26,121.63,606.14,237.51,916.38,916.38,916.38,91.64,943.38,836.38,322,322,322,30,322,322,3076,3239.13,3361.93,932.59,5985.26,2189.44,3,92.0,2023-02-06,18.36,109.63,229.09,769.0,5.97,0.35,3076,4430.92,0.24,0.3,1,1,2,2,293.83
BEN_22919,High,6,5,136.26,137.9,132.6,27.02,210.3,65.33,915.91,904.13,965.66,196.95,1345.23,670.33,1172.83,1172.83,1172.83,117.28,1260.83,1135.83,0,0,0,0,0,0,1016,977.4,870.48,285.59,1444.68,461.52,1,93.7,2023-03-17,22.71,152.65,195.47,169.33,6.72,0.0,1016,3104.74,0.2,0.28,1,0,0,0,817.54
BEN_27840,Low,5,5,283.67,299.29,266.29,61.87,354.11,164.87,2392.84,2446.96,2664.13,468.67,4323.23,1318.8,811.29,811.29,811.29,81.13,890.29,721.29,237,237,237,30,237,237,323,306.84,352.6,91.29,388.93,173.19,3,92.52,2022-12-23,56.73,478.57,162.26,64.6,8.44,0.29,323,3527.13,0.22,0.28,1,0,2,2,1418.36
BEN_12664,High,5,4,303.61,321.22,281.55,92.38,500.43,131.21,2026.79,2146.0,2084.11,414.25,3181.02,851.44,990.72,990.72,990.72,99.07,1068.72,967.72,438,438,438,30,438,438,816,768.76,803.35,317.37,979.23,380.48,1,89.42,2023-12-13,60.72,405.36,198.14,163.2,6.68,0.44,816,3833.51,0.3,0.39,1,1,1,2,1518.06
BEN_07641,Medium,5,5,258.22,267.31,233.47,68.77,489.1,173.44,2928.85,2654.77,2559.16,715.9,4872.44,2335.06,864.35,864.35,864.35,86.44,955.35,789.35,276,276,276,30,276,276,525,531.26,580.89,196.03,880.24,297.96,3,97.51,2023-03-04,51.64,585.77,172.87,105.0,11.34,0.32,525,4318.2,0.27,0.37,1,0,1,0,1291.09
BEN_12268,Medium,4,5,139.31,144.3,133.14,30.18,268.42,107.68,1153.28,1147.69,1343.7,204.22,2226.88,734.55,783.22,783.22,783.22,78.32,839.22,700.22,0,0,0,0,0,0,607,646.1,712.96,203.61,1190.19,326.65,4,93.72,2023-02-08,34.83,288.32,195.81,151.75,8.28,0.0,607,2543.5,0.22,0.34,1,0,0,1,557.25
BEN_27374,High,4,3,733.31,761.34,627.49,274.43,1343.62,326.08,8277.13,7738.26,9486.97,1385.82,14942.62,4766.79,790.46,790.46,790.46,79.05,870.46,711.46,329,329,329,30,329,329,1502,1414.4,1432.04,483.2,2900.03,758.16,4,92.8,2022-12-29,183.33,2069.28,197.61,375.5,11.29,0.42,1502,10569.59,0.37,0.32,0,2,0,1,2933.25
BEN_02058,Medium,3,4,136.78,134.78,130.43,51.6,230.13,104.33,1053.88,1075.94,1154.2,295.46,1468.81,470.82,1051.53,1051.53,1051.53,105.15,1073.53,975.53,389,389,389,30,389,389,280,290.41,334.08,79.26,398.93,180.77,2,80.6,2023-12-16,45.59,351.29,350.51,93.33,7.71,0.37,280,2385.41,0.38,0.28,1,1,3,2,410.33
BEN_21691,Medium,4,5,68.59,64.75,67.72,22.99,118.67,42.31,357.44,366.54,352.71,94.65,473.92,275.17,1126.46,1126.46,1126.46,112.65,1198.46,1097.46,162,162,162,30,162,162,777,847.81,663.62,291.07,1047.42,322.78,2,100.0,2023-01-10,17.15,89.36,281.61,194.25,5.21,0.14,777,2260.9,0.34,0.37,1,0,2,0,274.36
BEN_23872,Medium,7,3,80.48,78.64,79.66,25.8,115.67,33.06,277.96,273.17,285.3,60.83,504.69,139.81,864.32,864.32,864.32,86.43,941.32,827.32,404,404,404,30,404,404,2957,2779.29,2375.85,678.13,4052.46,2039.6,1,92.06,2023-04-08,11.5,39.71,123.47,422.43,3.45,0.47,2957,4099.28,0.32,0.23,0,2,0,1,563.38
BEN_10045,High,2,5,349.16,362.79,317.49,111.18,642.66,168.65,1391.86,1408.4,1390.59,246.27,2260.91,1074.83,739.76,739.76,739.76,73.98,782.76,661.76,0,0,0,0,0,0,711,767.37,850.68,155.71,1381.68,337.68,2,93.35,2023-09-21,174.58,695.93,369.88,355.5,3.99,0.0,711,2842.62,0.32,0.22,1,0,0,2,698.32
BEN_02826,High,6,4,282.44,297.38,308.56,47.37,458.64,189.19,1166.34,1120.62,1379.5,226.74,2075.55,769.27,835.68,835.68,835.68,83.57,869.68,797.68,0,0,0,0,0,0,106,116.44,91.59,36.66,145.35,70.07,3,93.56,2023-09-14,47.07,194.39,139.28,17.67,4.13,0.0,106,2108.02,0.17,0.35,1,1,0,1,1694.63
BEN_19662,High,5,5,676.4,696.48,580.43,243.16,905.85,431.47,6026.0,6233.86,5349.14,708.31,8828.58,3255.97,969.06,969.06,969.06,96.91,1002.06,920.06,0,0,0,0,0,0,986,958.9,1036.19,337.06,1290.09,734.64,3,98.19,2023-09-16,135.28,1205.2,193.81,197.2,8.91,0.0,986,7981.06,0.36,0.34,1,0,0,0,3381.99
BEN_09500,Low,2,4,74.95,68.78,89.37,23.66,144.72,44.24,455.03,452.03,418.72,97.98,588.96,306.19,1014.44,1014.44,1014.44,101.44,1106.44,993.44,0,0,0,0,0,0,304,277.42,246.95,69.37,365.18,232.23,3,89.18,2024-01-23,37.47,227.52,507.22,152.0,6.07,0.0,304,1773.48,0.32,0.23,1,1,3,0,149.9
BEN_04033,Low,2,4,223.04,239.92,221.39,75.77,420.11,132.06,1992.91,1967.13,2153.69,286.87,3319.73,872.72,1054.06,1054.06,1054.06,105.41,1142.06,1018.06,219,219,219,30,219,219,3386,3565.68,2970.35,1060.13,6310.07,1498.82,1,99.59,2023-08-15,111.52,996.46,527.03,1693.0,8.94,0.21,3386,6432.97,0.34,0.31,1,1,0,3,446.08
BEN_15825,Medium,2,3,195.77,214.56,201.06,41.37,300.42,118.83,1567.49,1500.69,1410.56,354.83,2286.27,692.84,1016.86,1016.86,1016.86,101.69,1092.86,967.86,0,0,0,0,0,0,404,392.39,356.42,116.07,675.21,239.58,4,85.19,2023-03-20,97.89,783.75,508.43,202.0,8.01,0.0,404,2988.35,0.21,0.29,0,2,0,3,391.55
BEN_31347,Low,5,5,201.2,205.68,163.34,68.78,280.41,111.39,1031.64,982.08,1083.64,181.88,1281.95,438.38,860.78,860.78,860.78,86.08,958.78,786.78,316,316,316,30,316,316,405,439.99,469.86,91.25,571.36,309.23,3,95.0,2023-01-03,40.24,206.33,172.16,81.0,5.13,0.37,405,2297.42,0.34,0.23,1,0,2,1,1005.99
BEN_02714,Low,7,3,133.31,129.06,135.01,31.69,243.76,89.33,705.65,684.08,710.6,105.32,1346.69,347.67,1077.5,1077.5,1077.5,107.75,1107.5,1056.5,243,243,243,30,243,243,418,407.11,370.68,141.17,764.74,223.41,3,75.1,2023-01-24,19.04,100.81,153.93,59.71,5.29,0.23,418,2201.15,0.24,0.34,0,2,2,0,933.15
BEN_24026,Low,6,3,64.01,61.58,74.74,19.36,100.39,26.67,649.02,671.83,530.62,156.53,1017.43,451.6,1112.16,1112.16,1112.16,111.22,1204.16,1028.16,399,399,399,30,399,399,313,332.52,320.82,91.64,395.76,171.35,1,75.73,2023-04-12,10.67,108.17,185.36,52.17,10.14,0.36,313,2074.18,0.3,0.29,0,2,2,0,384.07
BEN_13562,High,2,5,637.41,582.55,736.49,246.81,831.32,421.78,6566.58,6914.33,6608.21,1141.95,12894.46,3416.95,1224.94,1224.94,1224.94,122.49,1297.94,1185.94,0,0,0,0,0,0,69,70.75,74.22,20.8,136.99,32.52,1,97.83,2022-12-15,318.71,3283.29,612.47,34.5,10.3,0.0,69,7860.53,0.39,0.3,1,0,0,1,1274.82
BEN_13152,Low,6,4,57.89,62.55,59.24,19.99,93.56,32.44,150.85,142.39,177.55,21.37,210.27,75.3,760.36,760.36,760.36,76.04,824.36,688.36,0,0,0,0,0,0,2345,2280.62,2424.9,583.56,2860.8,947.63,4,94.18,2023-06-21,9.65,25.14,126.73,390.83,2.61,0.0,2345,3256.21,0.35,0.25,1,1,0,0,347.32
BEN_17424,High,3,5,78.77,83.5,92.66,24.17,127.51,46.23,628.77,566.53,592.03,170.73,1233.94,473.25,909.42,909.42,909.42,90.94,981.42,836.42,0,0,0,0,0,0,1138,1025.7,1091.77,305.09,2213.69,725.24,3,93.34,2023-05-16,26.26,209.59,303.14,379.33,7.98,0.0,1138,2676.19,0.31,0.27,1,0,2,0,236.3
BEN_15466,Medium,3,4,175.8,179.85,182.01,59.47,341.91,82.99,1129.49,1170.91,1147.61,268.45,2258.5,783.05,928.65,928.65,928.65,92.86,960.65,893.65,284,284,284,30,284,284,919,971.8,896.12,302.42,1650.95,663.58,2,76.65,2023-04-06,58.6,376.5,309.55,306.33,6.42,0.31,919,2977.13,0.34,0.33,1,1,0,3,527.4
BEN_00470,Low,5,5,93.99,97.95,102.56,35.54,144.79,39.87,664.42,625.36,590.45,136.49,1142.32,292.8,858.16,858.16,858.16,85.82,953.16,821.16,362,362,362,30,362,362,199,213.53,213.6,67.24,319.37,148.33,3,100.0,2023-09-13,18.8,132.88,171.63,39.8,7.07,0.42,199,1721.57,0.38,0.34,1,0,2,0,469.97
BEN_07966,Medium,2,2,189.7,187.49,166.79,45.53,241.14,150.11,1140.33,1092.83,941.34,333.57,1779.23,690.21,1222.12,1222.12,1222.12,122.21,1320.12,1126.12,370,370,370,30,370,370,2478,2692.65,2551.14,972.79,4305.87,1587.71,3,91.7,2023-12-31,94.85,570.17,611.06,1239.0,6.01,0.3,2478,4840.46,0.24,0.39,0,3,0,0,379.4
BEN_08752,High,5,4,451.86,434.75,467.91,152.81,647.91,190.26,2694.81,2884.3,3204.93,528.2,3545.7,2070.86,1263.99,1263.99,1263.99,126.4,1288.99,1213.99,0,0,0,0,0,0,753,723.42,675.75,158.17,1478.36,564.52,3,90.61,2023-09-05,90.37,538.96,252.8,150.6,5.96,0.0,753,4711.8,0.34,0.21,1,1,2,3,2259.3
BEN_28938,Medium,6,4,124.11,133.07,113.99,26.59,247.45,72.5,963.43,1030.43,1109.9,140.11,1271.71,637.37,741.78,741.78,741.78,74.18,783.78,655.78,0,0,0,0,0,0,710,647.18,776.6,247.51,1168.8,461.3,4,97.38,2023-09-14,20.69,160.57,123.63,118.33,7.76,0.0,710,2415.22,0.21,0.35,1,1,0,0,744.67
BEN_02857,High,6,5,359.64,368.36,354.7,85.8,703.01,240.86,2711.81,2813.2,2460.59,421.81,5159.09,2126.58,908.14,908.14,908.14,90.81,945.14,843.14,182,182,182,30,182,182,1419,1327.09,1151.61,315.56,1881.92,599.88,4,100.0,2023-08-26,59.94,451.97,151.36,236.5,7.54,0.2,1419,5038.95,0.24,0.22,1,0,1,1,2157.81
BEN_10086,Medium,6,3,240.54,248.57,255.97,95.1,350.76,151.47,2256.11,2143.6,1943.88,414.44,4036.99,1614.63,1179.08,1179.08,1179.08,117.91,1236.08,1138.08,0,0,0,0,0,0,409,390.87,377.46,135.21,536.62,189.57,2,94.64,2023-08-18,40.09,376.02,196.51,68.17,9.38,0.0,409,3844.19,0.4,0.33,0,2,2,0,1443.24
BEN_05537,Medium,7,4,189.62,208.0,170.55,38.95,339.57,93.35,1544.43,1499.63,1412.64,413.48,3083.26,1200.71,937.72,937.72,937.72,93.77,1035.72,869.72,245,245,245,30,245,245,426,451.59,362.99,154.47,647.44,227.97,4,85.94,2023-04-29,27.09,220.63,133.96,60.86,8.14,0.26,426,2908.14,0.21,0.36,1,1,1,2,1327.35
BEN_05900,Low,5,5,48.91,46.39,49.07,15.34,92.68,20.24,325.6,345.3,278.36,57.58,433.08,143.28,768.21,768.21,768.21,76.82,826.21,734.21,234,234,234,30,234,234,178,169.05,191.17,57.83,311.48,83.38,4,96.43,2024-04-17,9.78,65.12,153.64,35.6,6.66,0.3,178,1271.8,0.31,0.32,1,0,0,2,244.55
